Data,Último,Abertura,Máxima,Mínima,Variação
15.06.1999,"1,0425","1,0421","1,0442","1,0379","0,02%"
14.06.1999,"1,0423","1,0513","1,0518","1,0406","-0,88%"
11.06.1999,"1,0516","1,0482","1,0560","1,0465","0,32%"
10.06.1999,"1,0482","1,0471","1,0526","1,0433","0,11%"
09.06.1999,"1,0470","1,0465","1,0492","1,0426","0,05%"
08.06.1999,"1,0465","1,0292","1,0473","1,0265","1,57%"
07.06.1999,"1,0303","1,0360","1,0368","1,0257","-0,70%"
04.06.1999,"1,0376","1,0317","1,0380","1,0268","0,50%"
03.06.1999,"1,0324","1,0358","1,0421","1,0301","-0,35%"
02.06.1999,"1,0360","1,0450","1,0463","1,0324","-0,90%"
01.06.1999,"1,0454","1,0430","1,0476","1,0418","0,30%"
31.05.1999,"1,0423","1,0457","1,0490","1,0410","-0,06%"
28.05.1999,"1,0429","1,0423","1,0509","1,0391","-0,02%"
27.05.1999,"1,0431","1,0452","1,0493","1,0410","-0,09%"
26.05.1999,"1,0440","1,0620","1,0630","1,0440","-1,67%"
25.05.1999,"1,0617","1,0603","1,0646","1,0560","0,11%"
24.05.1999,"1,0605","1,0564","1,0611","1,0552","0,13%"
21.05.1999,"1,0591","1,0614","1,0619","1,0545","-0,30%"
20.05.1999,"1,0623","1,0667","1,0707","1,0612","-0,38%"
19.05.1999,"1,0663","1,0680","1,0690","1,0619","-0,16%"
18.05.1999,"1,0680","1,0665","1,0711","1,0652","0,14%"
17.05.1999,"1,0665","1,0677","1,0692","1,0642","0,08%"
14.05.1999,"1,0657","1,0666","1,0745","1,0634","0,03%"
13.05.1999,"1,0654","1,0642","1,0676","1,0599","0,04%"
12.05.1999,"1,0650","1,0716","1,0738","1,0639","-0,53%"
11.05.1999,"1,0707","1,0786","1,0806","1,0701","-0,70%"
10.05.1999,"1,0782","1,0726","1,0842","1,0704","0,24%"
07.05.1999,"1,0756","1,0797","1,0817","1,0743","-0,26%"
06.05.1999,"1,0784","1,0753","1,0827","1,0734","0,20%"
05.05.1999,"1,0762","1,0631","1,0774","1,0623","1,21%"
04.05.1999,"1,0633","1,0565","1,0637","1,0558","0,65%"
03.05.1999,"1,0564","1,0587","1,0603","1,0548","-0,06%"
30.04.1999,"1,0570","1,0620","1,0638","1,0542","-0,41%"
29.04.1999,"1,0613","1,0628","1,0639","1,0573","-0,13%"
28.04.1999,"1,0627","1,0657","1,0699","1,0604","-0,36%"
27.04.1999,"1,0665","1,0587","1,0669","1,0583","0,68%"
26.04.1999,"1,0593","1,0610","1,0631","1,0577","-0,11%"
23.04.1999,"1,0605","1,0649","1,0688","1,0598","-0,42%"
22.04.1999,"1,0650","1,0587","1,0663","1,0560","0,59%"
21.04.1999,"1,0588","1,0620","1,0634","1,0571","-0,37%"
20.04.1999,"1,0627","1,0663","1,0686","1,0608","-0,37%"
19.04.1999,"1,0667","1,0675","1,0703","1,0587","-0,41%"
16.04.1999,"1,0711","1,0696","1,0720","1,0627","0,07%"
15.04.1999,"1,0703","1,0810","1,0814","1,0688","-0,92%"
14.04.1999,"1,0802","1,0772","1,0819","1,0762","0,18%"
13.04.1999,"1,0783","1,0808","1,0833","1,0743","-0,23%"
12.04.1999,"1,0808","1,0818","1,0880","1,0802","0,04%"
09.04.1999,"1,0804","1,0736","1,0814","1,0726","0,41%"
08.04.1999,"1,0760","1,0766","1,0886","1,0722","-0,09%"
07.04.1999,"1,0770","1,0840","1,0850","1,0757","-0,61%"
06.04.1999,"1,0836","1,0713","1,0857","1,0703","1,12%"
05.04.1999,"1,0716","1,0788","1,0794","1,0701","-0,73%"
02.04.1999,"1,0795","1,0787","1,0808","1,0762","-0,03%"
01.04.1999,"1,0798","1,0776","1,0824","1,0725","0,26%"
31.03.1999,"1,0770","1,0720","1,0825","1,0694","0,44%"
30.03.1999,"1,0723","1,0731","1,0782","1,0698","-0,11%"
29.03.1999,"1,0735","1,0747","1,0793","1,0683","-0,32%"
26.03.1999,"1,0770","1,0840","1,0869","1,0713","-0,60%"
25.03.1999,"1,0835","1,0875","1,0913","1,0828","-0,46%"
24.03.1999,"1,0885","1,0903","1,0965","1,0880","-0,27%"
23.03.1999,"1,0915","1,0913","1,0931","1,0854","0,02%"
22.03.1999,"1,0913","1,0915","1,0924","1,0850","0,13%"
19.03.1999,"1,0899","1,0978","1,1003","1,0876","-0,72%"
18.03.1999,"1,0978","1,0989","1,1070","1,0955","-0,22%"
17.03.1999,"1,1002","1,0997","1,1046","1,0936","0,11%"
16.03.1999,"1,0990","1,0925","1,1008","1,0815","0,43%"
15.03.1999,"1,0943","1,0894","1,0960","1,0882","0,28%"
12.03.1999,"1,0912","1,1049","1,1050","1,0893","-1,08%"
11.03.1999,"1,1031","1,0941","1,1061","1,0796","0,79%"
10.03.1999,"1,0945","1,0888","1,0978","1,0877","0,54%"
09.03.1999,"1,0886","1,0886","1,0920","1,0856","0,01%"
08.03.1999,"1,0885","1,0824","1,0929","1,0803","0,48%"
05.03.1999,"1,0833","1,0802","1,0867","1,0781","0,23%"
04.03.1999,"1,0808","1,0877","1,0880","1,0787","-0,68%"
03.03.1999,"1,0882","1,0945","1,0949","1,0873","-0,48%"
02.03.1999,"1,0934","1,0894","1,0938","1,0854","0,40%"
01.03.1999,"1,0890","1,0987","1,1027","1,0885","-1,22%"
26.02.1999,"1,1025","1,1035","1,1046","1,0950","-0,15%"
25.02.1999,"1,1042","1,1002","1,1079","1,0977","0,38%"
24.02.1999,"1,1000","1,1008","1,1048","1,0924","-0,07%"
23.02.1999,"1,1008","1,1025","1,1082","1,0938","-0,24%"
22.02.1999,"1,1035","1,1073","1,1077","1,0966","-0,38%"
19.02.1999,"1,1077","1,1199","1,1213","1,1053","-1,10%"
18.02.1999,"1,1200","1,1238","1,1280","1,1183","-0,41%"
17.02.1999,"1,1246","1,1206","1,1269","1,1195","0,39%"
16.02.1999,"1,1202","1,1225","1,1239","1,1157","-0,20%"
15.02.1999,"1,1224","1,1298","1,1304","1,1219","-0,73%"
12.02.1999,"1,1306","1,1230","1,1308","1,1213","0,85%"
11.02.1999,"1,1211","1,1322","1,1338","1,1211","-1,05%"
10.02.1999,"1,1330","1,1316","1,1366","1,1270","0,21%"
09.02.1999,"1,1306","1,1322","1,1346","1,1277","-0,16%"
08.02.1999,"1,1324","1,1265","1,1330","1,1216","0,51%"
05.02.1999,"1,1267","1,1341","1,1374","1,1250","-0,61%"
04.02.1999,"1,1336","1,1309","1,1349","1,1246","0,27%"
03.02.1999,"1,1305","1,1347","1,1362","1,1292","-0,41%"
02.02.1999,"1,1351","1,1307","1,1366","1,1282","0,42%"
01.02.1999,"1,1303","1,1389","1,1397","1,1281","-0,55%"
29.01.1999,"1,1366","1,1420","1,1433","1,1338","-0,47%"
28.01.1999,"1,1420","1,1442","1,1471","1,1377","-0,20%"
27.01.1999,"1,1443","1,1566","1,1568","1,1410","-1,04%"
26.01.1999,"1,1563","1,1558","1,1597","1,1553","0,09%"
25.01.1999,"1,1553","1,1585","1,1615","1,1550","-0,32%"
22.01.1999,"1,1590","1,1602","1,1629","1,1559","-0,09%"
21.01.1999,"1,1600","1,1563","1,1622","1,1545","0,33%"
20.01.1999,"1,1562","1,1614","1,1614","1,1537","-0,40%"
19.01.1999,"1,1608","1,1608","1,1643","1,1562","-0,09%"
18.01.1999,"1,1618","1,1568","1,1620","1,1557","0,53%"
15.01.1999,"1,1557","1,1684","1,1751","1,1553","-1,21%"
14.01.1999,"1,1698","1,1671","1,1730","1,1612","0,21%"
13.01.1999,"1,1673","1,1573","1,1793","1,1551","0,87%"
12.01.1999,"1,1572","1,1504","1,1576","1,1443","0,61%"
11.01.1999,"1,1502","1,1568","1,1610","1,1488","-0,63%"
08.01.1999,"1,1575","1,1716","1,1738","1,1537","-1,14%"
07.01.1999,"1,1709","1,1627","1,1770","1,1608","0,78%"
06.01.1999,"1,1618","1,1764","1,1816","1,1553","-1,24%"
05.01.1999,"1,1764","1,1833","1,1869","1,1725","-0,53%"
04.01.1999,"1,1827","1,1742","1,1909","1,1698","0,89%"
31.12.1998,"1,1723","1,1663","1,1742","1,1646","0,36%"
30.12.1998,"1,1681","1,1734","1,1761","1,1675","-0,50%"
29.12.1998,"1,1740","1,1718","1,1774","1,1704","0,20%"
28.12.1998,"1,1716","1,1675","1,1716","1,1665","0,37%"
25.12.1998,"1,1673","1,1673","1,1673","1,1673","0,00%"
24.12.1998,"1,1673","1,1715","1,1721","1,1665","-0,46%"
23.12.1998,"1,1727","1,1748","1,1775","1,1714","-0,23%"
22.12.1998,"1,1754","1,1761","1,1770","1,1705","-0,05%"
21.12.1998,"1,1760","1,1845","1,1847","1,1723","-0,31%"
18.12.1998,"1,1797","1,1799","1,1867","1,1770","0,13%"
17.12.1998,"1,1782","1,1773","1,1832","1,1770","-0,01%"
16.12.1998,"1,1783","1,1840","1,1885","1,1777","-0,41%"
15.12.1998,"1,1832","1,1927","1,1935","1,1826","-0,68%"
14.12.1998,"1,1913","1,1927","1,1958","1,1844","0,06%"
11.12.1998,"1,1906","1,1890","1,1924","1,1835","0,18%"
10.12.1998,"1,1885","1,1752","1,1885","1,1751","1,10%"
09.12.1998,"1,1756","1,1771","1,1787","1,1729","-0,08%"
08.12.1998,"1,1765","1,1679","1,1776","1,1662","0,70%"
07.12.1998,"1,1683","1,1740","1,1743","1,1661","-0,28%"
04.12.1998,"1,1716","1,1789","1,1789","1,1663","-0,33%"
03.12.1998,"1,1755","1,1740","1,1801","1,1653","0,16%"
02.12.1998,"1,1736","1,1674","1,1756","1,1626","0,67%"
01.12.1998,"1,1658","1,1600","1,1702","1,1577","0,49%"
30.11.1998,"1,1601","1,1499","1,1619","1,1482","0,98%"
27.11.1998,"1,1488","1,1562","1,1570","1,1459","-0,47%"
26.11.1998,"1,1542","1,1553","1,1562","1,1514","-0,06%"
25.11.1998,"1,1549","1,1564","1,1591","1,1521","-0,09%"
24.11.1998,"1,1559","1,1542","1,1559","1,1480","0,08%"
23.11.1998,"1,1550","1,1612","1,1623","1,1487","-0,58%"
20.11.1998,"1,1617","1,1667","1,1681","1,1611","-0,45%"
19.11.1998,"1,1669","1,1729","1,1769","1,1655","-0,58%"
18.11.1998,"1,1737","1,1790","1,1830","1,1737","-0,40%"
17.11.1998,"1,1784","1,1797","1,1849","1,1760","-0,14%"
16.11.1998,"1,1800","1,1700","1,1835","1,1686","1,07%"
13.11.1998,"1,1675","1,1669","1,1690","1,1615","0,03%"
12.11.1998,"1,1671","1,1722","1,1722","1,1588","-0,49%"
11.11.1998,"1,1728","1,1688","1,1735","1,1666","0,33%"
10.11.1998,"1,1690","1,1652","1,1705","1,1619","0,34%"
09.11.1998,"1,1650","1,1718","1,1758","1,1599","-0,81%"
06.11.1998,"1,1745","1,1811","1,1842","1,1733","-0,61%"
05.11.1998,"1,1817","1,1772","1,1861","1,1766","0,37%"
04.11.1998,"1,1773","1,1825","1,1846","1,1736","-0,41%"
03.11.1998,"1,1821","1,1870","1,1870","1,1780","-0,41%"
02.11.1998,"1,1870","1,1907","1,1943","1,1866","-0,14%"
30.10.1998,"1,1887","1,1897","1,1930","1,1847","-0,15%"
29.10.1998,"1,1905","1,1887","1,1967","1,1879","0,19%"
28.10.1998,"1,1883","1,1885","1,1945","1,1863","-0,05%"
27.10.1998,"1,1889","1,1827","1,1903","1,1804","0,12%"
26.10.1998,"1,1875","1,1940","1,1970","1,1870","-1,17%"
23.10.1998,"1,2015","1,2010","1,2038","1,1969","0,03%"
22.10.1998,"1,2011","1,1904","1,2025","1,1887","0,43%"
21.10.1998,"1,1959","1,2028","1,2087","1,1923","-0,53%"
20.10.1998,"1,2023","1,2055","1,2086","1,1984","-0,14%"
19.10.1998,"1,2040","1,2187","1,2213","1,2022","-1,04%"
16.10.1998,"1,2167","1,2185","1,2241","1,2100","0,85%"
15.10.1998,"1,2064","1,2038","1,2170","1,2015","0,54%"
14.10.1998,"1,1999","1,2065","1,2092","1,1957","-0,38%"
13.10.1998,"1,2045","1,2090","1,2149","1,1974","0,54%"
12.10.1998,"1,1980","1,2104","1,2183","1,1962","-1,11%"
09.10.1998,"1,2115","1,2070","1,2213","1,2025","-1,06%"
08.10.1998,"1,2245","1,2250","1,2287","1,2177","0,56%"
07.10.1998,"1,2177","1,2073","1,2293","1,2027","0,74%"
06.10.1998,"1,2087","1,2079","1,2138","1,1972","0,28%"
05.10.1998,"1,2053","1,2015","1,2098","1,1983","0,80%"
02.10.1998,"1,1957","1,1942","1,2073","1,1885","0,25%"
01.10.1998,"1,1927","1,1782","1,1947","1,1770","1,12%"
30.09.1998,"1,1795","1,1779","1,1799","1,1698","0,14%"
29.09.1998,"1,1779","1,1748","1,1797","1,1684","0,26%"
28.09.1998,"1,1748","1,1690","1,1785","1,1626","0,26%"
25.09.1998,"1,1718","1,1744","1,1831","1,1684","-0,18%"
24.09.1998,"1,1739","1,1719","1,1756","1,1631","0,38%"
23.09.1998,"1,1695","1,1669","1,1702","1,1563","0,14%"
22.09.1998,"1,1679","1,1622","1,1698","1,1560","0,52%"
21.09.1998,"1,1619","1,1617","1,1764","1,1604","-0,05%"
18.09.1998,"1,1625","1,1613","1,1701","1,1509","0,26%"
17.09.1998,"1,1595","1,1634","1,1763","1,1582","-0,12%"
16.09.1998,"1,1609","1,1637","1,1684","1,1516","0,03%"
15.09.1998,"1,1605","1,1582","1,1666","1,1531","0,15%"
14.09.1998,"1,1588","1,1594","1,1643","1,1499","0,01%"
11.09.1998,"1,1587","1,1676","1,1763","1,1576","-0,69%"
10.09.1998,"1,1667","1,1488","1,1685","1,1473","1,94%"
09.09.1998,"1,1445","1,1352","1,1445","1,1285","0,82%"
08.09.1998,"1,1352","1,1395","1,1418","1,1324","-0,53%"
07.09.1998,"1,1412","1,1370","1,1484","1,1313","0,27%"
04.09.1998,"1,1381","1,1409","1,1409","1,1298","-0,14%"
03.09.1998,"1,1397","1,1280","1,1471","1,1280","1,06%"
02.09.1998,"1,1278","1,1260","1,1300","1,1217","0,19%"
01.09.1998,"1,1257","1,1227","1,1351","1,1193","-0,40%"
31.08.1998,"1,1302","1,1155","1,1302","1,1104","1,21%"
28.08.1998,"1,1167","1,1001","1,1167","1,0975","1,66%"
27.08.1998,"1,0985","1,0945","1,1019","1,0894","0,45%"
26.08.1998,"1,0936","1,0989","1,0989","1,0900","-0,37%"
25.08.1998,"1,0977","1,1007","1,1017","1,0957","-0,15%"
24.08.1998,"1,0993","1,0955","1,1009","1,0949","0,08%"
21.08.1998,"1,0984","1,0977","1,1008","1,0940","0,12%"
20.08.1998,"1,0971","1,0976","1,1017","1,0940","0,03%"
19.08.1998,"1,0968","1,0955","1,0977","1,0919","0,22%"
18.08.1998,"1,0944","1,0993","1,1012","1,0939","-0,35%"
17.08.1998,"1,0982","1,0968","1,1005","1,0877","0,30%"
14.08.1998,"1,0949","1,1058","1,1058","1,0928","-0,92%"
13.08.1998,"1,1051","1,1010","1,1063","1,0981","-0,48%"
12.08.1998,"1,1104","1,1071","1,1127","1,1071","0,37%"
11.08.1998,"1,1063","1,1086","1,1091","1,1024","-0,15%"
10.08.1998,"1,1080","1,1063","1,1100","1,1046","-0,07%"
07.08.1998,"1,1088","1,1110","1,1137","1,1064","-0,21%"
06.08.1998,"1,1111","1,1123","1,1165","1,1107","-0,11%"
05.08.1998,"1,1123","1,1151","1,1155","1,1104","0,03%"
04.08.1998,"1,1120","1,1037","1,1123","1,1025","0,77%"
03.08.1998,"1,1035","1,1100","1,1100","1,1005","-0,54%"
31.07.1998,"1,1095","1,1071","1,1095","1,1040","0,29%"
30.07.1998,"1,1063","1,1132","1,1170","1,1060","-0,56%"
29.07.1998,"1,1125","1,1145","1,1166","1,1090","-0,16%"
28.07.1998,"1,1143","1,1055","1,1151","1,1046","0,81%"
27.07.1998,"1,1053","1,1107","1,1110","1,1053","-0,39%"
24.07.1998,"1,1096","1,1066","1,1115","1,1042","0,47%"
23.07.1998,"1,1044","1,1028","1,1045","1,0994","0,08%"
22.07.1998,"1,1035","1,1065","1,1071","1,1002","-0,15%"
21.07.1998,"1,1052","1,1066","1,1087","1,1019","-0,24%"
20.07.1998,"1,1079","1,1109","1,1118","1,1057","0,28%"
17.07.1998,"1,1048","1,1042","1,1088","1,1019","-0,08%"
16.07.1998,"1,1057","1,1002","1,1064","1,0980","0,67%"
15.07.1998,"1,0983","1,0961","1,0997","1,0941","0,17%"
14.07.1998,"1,0964","1,1001","1,1004","1,0945","-0,17%"
13.07.1998,"1,0983","1,0888","1,0991","1,0888","0,87%"
10.07.1998,"1,0888","1,0830","1,0888","1,0804","0,51%"
09.07.1998,"1,0833","1,0902","1,0902","1,0790","-0,44%"
08.07.1998,"1,0881","1,0905","1,0917","1,0845","-0,15%"
07.07.1998,"1,0897","1,0941","1,0941","1,0876","-0,21%"
06.07.1998,"1,0920","1,0891","1,0955","1,0875","0,37%"
03.07.1998,"1,0880","1,0903","1,0935","1,0872","-0,04%"
02.07.1998,"1,0884","1,0905","1,0920","1,0844","-0,10%"
01.07.1998,"1,0895","1,0955","1,0975","1,0865","-0,52%"
30.06.1998,"1,0952","1,0955","1,0987","1,0920","0,09%"
29.06.1998,"1,0942","1,0927","1,0962","1,0900","0,00%"
26.06.1998,"1,0942","1,1011","1,1050","1,0907","-0,65%"
25.06.1998,"1,1014","1,1009","1,1040","1,0975","0,24%"
24.06.1998,"1,0988","1,0965","1,1013","1,0950","0,04%"
23.06.1998,"1,0984","1,1022","1,1063","1,0957","-0,35%"
22.06.1998,"1,1023","1,1046","1,1046","1,0970","-0,35%"
19.06.1998,"1,1062","1,1036","1,1103","1,1022","0,25%"
18.06.1998,"1,1034","1,1075","1,1100","1,1012","-0,27%"
17.06.1998,"1,1064","1,1000","1,1079","1,0990","0,72%"
16.06.1998,"1,0985","1,0870","1,1006","1,0870","0,66%"
15.06.1998,"1,0913","1,0941","1,0941","1,0866","-0,22%"
12.06.1998,"1,0937","1,0911","1,0966","1,0894","0,35%"
11.06.1998,"1,0899","1,0975","1,0995","1,0899","-0,74%"
10.06.1998,"1,0980","1,1077","1,1082","1,0955","-0,86%"
09.06.1998,"1,1075","1,1073","1,1118","1,1050","0,00%"
08.06.1998,"1,1075","1,1090","1,1113","1,1068","-0,27%"
05.06.1998,"1,1105","1,1147","1,1170","1,1074","-0,27%"
04.06.1998,"1,1135","1,1132","1,1181","1,1100","0,00%"
03.06.1998,"1,1135","1,1079","1,1138","1,1077","0,59%"
02.06.1998,"1,1070","1,1069","1,1092","1,1045","-0,08%"
01.06.1998,"1,1079","1,1050","1,1098","1,1026","0,45%"
29.05.1998,"1,1029","1,1061","1,1073","1,0992","-0,34%"
28.05.1998,"1,1067","1,1058","1,1103","1,1010","0,16%"
27.05.1998,"1,1049","1,1120","1,1187","1,1008","-0,67%"
26.05.1998,"1,1123","1,1162","1,1175","1,1096","-0,13%"
25.05.1998,"1,1138","1,1183","1,1183","1,1127","-0,95%"
22.05.1998,"1,1245","1,1218","1,1248","1,1190","0,56%"
21.05.1998,"1,1182","1,1142","1,1211","1,1120","0,58%"
20.05.1998,"1,1117","1,1075","1,1140","1,1048","0,63%"
19.05.1998,"1,1047","1,1035","1,1061","1,1023","0,16%"
18.05.1998,"1,1029","1,1040","1,1052","1,0995","-0,01%"
15.05.1998,"1,1030","1,1082","1,1084","1,1013","-0,38%"
14.05.1998,"1,1072","1,1080","1,1103","1,1041","0,02%"
13.05.1998,"1,1070","1,1100","1,1117","1,1055","-0,14%"
12.05.1998,"1,1085","1,1084","1,1122","1,1067","0,06%"
11.05.1998,"1,1078","1,1137","1,1160","1,1056","-0,40%"
08.05.1998,"1,1123","1,1152","1,1161","1,1080","-0,18%"
07.05.1998,"1,1143","1,1168","1,1199","1,1123","-0,21%"
06.05.1998,"1,1166","1,1143","1,1183","1,1109","0,10%"
05.05.1998,"1,1155","1,1088","1,1167","1,1073","0,47%"
04.05.1998,"1,1103","1,1023","1,1103","1,1023","0,14%"
01.05.1998,"1,1087","1,1028","1,1140","1,1012","0,61%"
30.04.1998,"1,1020","1,1021","1,1055","1,0999","0,07%"
29.04.1998,"1,1012","1,1034","1,1035","1,0959","-0,05%"
28.04.1998,"1,1018","1,1055","1,1063","1,1005","-0,31%"
27.04.1998,"1,1052","1,1058","1,1090","1,0995","0,19%"
24.04.1998,"1,1031","1,0995","1,1040","1,0987","0,30%"
23.04.1998,"1,0998","1,1038","1,1059","1,0967","-0,23%"
22.04.1998,"1,1023","1,1035","1,1093","1,1006","-0,24%"
21.04.1998,"1,1049","1,1003","1,1078","1,1003","0,42%"
20.04.1998,"1,1003","1,0955","1,1017","1,0932","0,26%"
17.04.1998,"1,0974","1,0997","1,1031","1,0950","-0,16%"
16.04.1998,"1,0992","1,1000","1,1000","1,0923","-0,09%"
15.04.1998,"1,1002","1,1005","1,1042","1,0965","0,05%"
14.04.1998,"1,0997","1,0873","1,1017","1,0867","1,11%"
13.04.1998,"1,0876","1,0882","1,0890","1,0843","-0,06%"
10.04.1998,"1,0882","1,0870","1,0920","1,0870","0,11%"
09.04.1998,"1,0870","1,0924","1,0945","1,0851","-0,59%"
08.04.1998,"1,0935","1,0818","1,0960","1,0805","1,11%"
07.04.1998,"1,0815","1,0818","1,0827","1,0769","0,22%"
06.04.1998,"1,0791","1,0777","1,0798","1,0755","0,41%"
03.04.1998,"1,0747","1,0736","1,0770","1,0700","0,22%"
02.04.1998,"1,0723","1,0742","1,0770","1,0709","-0,13%"
01.04.1998,"1,0737","1,0762","1,0776","1,0712","-0,29%"
31.03.1998,"1,0768","1,0770","1,0783","1,0717","0,03%"
30.03.1998,"1,0765","1,0872","1,0872","1,0750","-1,06%"
27.03.1998,"1,0880","1,0916","1,0925","1,0854","-0,31%"
26.03.1998,"1,0914","1,0874","1,0926","1,0820","0,43%"
25.03.1998,"1,0867","1,0862","1,0893","1,0828","0,06%"
24.03.1998,"1,0860","1,0890","1,0890","1,0838","-0,29%"
23.03.1998,"1,0892","1,0850","1,0892","1,0814","0,41%"
20.03.1998,"1,0847","1,0843","1,0871","1,0808","0,02%"
19.03.1998,"1,0845","1,0860","1,0882","1,0831","-0,20%"
18.03.1998,"1,0867","1,0899","1,0910","1,0838","-0,34%"
17.03.1998,"1,0904","1,0924","1,0955","1,0878","-0,02%"
16.03.1998,"1,0906","1,0933","1,0933","1,0870","-0,05%"
13.03.1998,"1,0912","1,0855","1,0951","1,0803","0,57%"
12.03.1998,"1,0850","1,0830","1,0865","1,0797","0,22%"
11.03.1998,"1,0826","1,0827","1,0838","1,0770","-0,04%"
10.03.1998,"1,0830","1,0833","1,0836","1,0794","-0,03%"
09.03.1998,"1,0833","1,0819","1,0847","1,0790","0,31%"
06.03.1998,"1,0800","1,0796","1,0841","1,0762","0,07%"
05.03.1998,"1,0792","1,0915","1,0941","1,0780","-0,85%"
04.03.1998,"1,0884","1,0929","1,0945","1,0858","-0,45%"
03.03.1998,"1,0933","1,0907","1,0951","1,0864","0,28%"
02.03.1998,"1,0903","1,0917","1,0981","1,0884","0,17%"
27.02.1998,"1,0884","1,0893","1,0937","1,0869","-0,09%"
26.02.1998,"1,0894","1,0879","1,0921","1,0835","0,11%"
25.02.1998,"1,0882","1,0984","1,1015","1,0870","-1,05%"
24.02.1998,"1,0997","1,0988","1,1011","1,0930","-0,06%"
23.02.1998,"1,1004","1,0880","1,1035","1,0828","1,28%"
20.02.1998,"1,0865","1,0893","1,0893","1,0828","-0,21%"
19.02.1998,"1,0888","1,0830","1,0900","1,0821","0,29%"
18.02.1998,"1,0857","1,0829","1,0878","1,0780","0,23%"
17.02.1998,"1,0832","1,0872","1,0901","1,0809","-0,46%"
16.02.1998,"1,0882","1,0865","1,0885","1,0819","0,14%"
13.02.1998,"1,0867","1,0911","1,0916","1,0805","-0,49%"
12.02.1998,"1,0920","1,0845","1,0930","1,0838","0,63%"
11.02.1998,"1,0852","1,0903","1,0919","1,0797","-0,47%"
10.02.1998,"1,0903","1,0860","1,0910","1,0849","0,53%"
09.02.1998,"1,0846","1,0865","1,0909","1,0830","-0,52%"
06.02.1998,"1,0903","1,1020","1,1028","1,0880","-1,17%"
05.02.1998,"1,1032","1,0943","1,1050","1,0924","0,70%"
04.02.1998,"1,0955","1,0882","1,0965","1,0830","0,57%"
03.02.1998,"1,0893","1,0865","1,0905","1,0803","-0,11%"
02.02.1998,"1,0905","1,0815","1,0905","1,0778","1,07%"
30.01.1998,"1,0790","1,0792","1,0865","1,0771","-0,08%"
29.01.1998,"1,0799","1,0870","1,0927","1,0785","-0,73%"
28.01.1998,"1,0878","1,1021","1,1021","1,0877","-1,31%"
27.01.1998,"1,1022","1,0991","1,1055","1,0985","0,28%"
26.01.1998,"1,0991","1,1090","1,1196","1,0963","-0,83%"
23.01.1998,"1,1083","1,0933","1,1115","1,0932","1,44%"
22.01.1998,"1,0926","1,0850","1,0967","1,0850","0,72%"
21.01.1998,"1,0848","1,0765","1,0860","1,0735","0,40%"
20.01.1998,"1,0805","1,0812","1,0830","1,0770","0,31%"
19.01.1998,"1,0772","1,0806","1,0813","1,0705","-0,09%"
16.01.1998,"1,0782","1,0793","1,0841","1,0776","-0,15%"
15.01.1998,"1,0798","1,0859","1,0880","1,0765","-0,42%"
14.01.1998,"1,0843","1,0862","1,0877","1,0799","-0,16%"
13.01.1998,"1,0860","1,0851","1,0905","1,0828","0,18%"
12.01.1998,"1,0840","1,0815","1,0901","1,0805","0,05%"
09.01.1998,"1,0835","1,0849","1,0931","1,0813","-0,07%"
08.01.1998,"1,0843","1,0827","1,0895","1,0782","0,06%"
07.01.1998,"1,0836","1,0785","1,0870","1,0773","0,26%"
06.01.1998,"1,0808","1,0830","1,0880","1,0785","-0,25%"
05.01.1998,"1,0835","1,0966","1,0997","1,0800","-1,12%"
02.01.1998,"1,0958","1,0968","1,0971","1,0934","-0,30%"
31.12.1997,"1,0991","1,1050","1,1065","1,0983","-0,59%"
30.12.1997,"1,1056","1,1075","1,1075","1,0980","-0,01%"
29.12.1997,"1,1057","1,1165","1,1169","1,1050","-0,88%"
26.12.1997,"1,1155","1,1158","1,1162","1,1137","0,02%"
25.12.1997,"1,1153","1,1149","1,1153","1,1149","0,02%"
24.12.1997,"1,1151","1,1133","1,1165","1,1116","0,10%"
23.12.1997,"1,1140","1,1096","1,1157","1,1055","0,32%"
22.12.1997,"1,1105","1,1118","1,1130","1,1079","-0,31%"
19.12.1997,"1,1140","1,1143","1,1195","1,1105","0,00%"
18.12.1997,"1,1140","1,1111","1,1155","1,1100","0,11%"
17.12.1997,"1,1128","1,1112","1,1215","1,1075","0,42%"
16.12.1997,"1,1081","1,1107","1,1127","1,1035","-0,23%"
15.12.1997,"1,1107","1,1110","1,1155","1,1097","-0,14%"
12.12.1997,"1,1123","1,1230","1,1230","1,1120","-0,98%"
11.12.1997,"1,1233","1,1073","1,1235","1,1073","1,41%"
